"","FECHA","CLASE","DIA_NOMBRE","PERIODO","ESPECIAL","ACCIDENTES"
"421",2019-03-13,"INCENDIO","MIERCOLES",2019,0,1
"422",2019-03-13,"OTRO","MIERCOLES",2019,0,14
"423",2019-03-13,"VOLCAMIENTO","MIERCOLES",2019,0,4
"424",2019-03-14,"ATROPELLO","JUEVES",2019,0,13
"425",2019-03-14,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"426",2019-03-14,"CHOQUE","JUEVES",2019,0,84
"427",2019-03-14,"INCENDIO","JUEVES",2019,0,1
"428",2019-03-14,"OTRO","JUEVES",2019,0,14
"429",2019-03-14,"VOLCAMIENTO","JUEVES",2019,0,4
"430",2019-03-15,"ATROPELLO","VIERNES",2019,0,13
"431",2019-03-15,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"432",2019-03-15,"CHOQUE","VIERNES",2019,0,88
"433",2019-03-15,"INCENDIO","VIERNES",2019,0,1
"434",2019-03-15,"OTRO","VIERNES",2019,0,14
"435",2019-03-15,"VOLCAMIENTO","VIERNES",2019,0,4
"436",2019-03-16,"ATROPELLO","SABADO",2019,0,12
"437",2019-03-16,"CAIDA_OCUPANTE","SABADO",2019,0,10
"438",2019-03-16,"CHOQUE","SABADO",2019,0,79
"439",2019-03-16,"INCENDIO","SABADO",2019,0,1
"440",2019-03-16,"OTRO","SABADO",2019,0,13
"441",2019-03-16,"VOLCAMIENTO","SABADO",2019,0,4
"442",2019-03-17,"ATROPELLO","DOMINGO",2019,0,8
"443",2019-03-17,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"444",2019-03-17,"CHOQUE","DOMINGO",2019,0,53
"445",2019-03-17,"INCENDIO","DOMINGO",2019,0,1
"446",2019-03-17,"OTRO","DOMINGO",2019,0,9
"447",2019-03-17,"VOLCAMIENTO","DOMINGO",2019,0,3
"448",2019-03-18,"ATROPELLO","LUNES",2019,0,12
"449",2019-03-18,"CAIDA_OCUPANTE","LUNES",2019,0,11
"450",2019-03-18,"CHOQUE","LUNES",2019,0,81
"451",2019-03-18,"INCENDIO","LUNES",2019,0,1
"452",2019-03-18,"OTRO","LUNES",2019,0,13
"453",2019-03-18,"VOLCAMIENTO","LUNES",2019,0,4
"454",2019-03-19,"ATROPELLO","MARTES",2019,0,13
"455",2019-03-19,"CAIDA_OCUPANTE","MARTES",2019,0,11
"456",2019-03-19,"CHOQUE","MARTES",2019,0,86
"457",2019-03-19,"INCENDIO","MARTES",2019,0,1
"458",2019-03-19,"OTRO","MARTES",2019,0,14
"459",2019-03-19,"VOLCAMIENTO","MARTES",2019,0,4
"460",2019-03-20,"ATROPELLO","MIERCOLES",2019,0,13
"461",2019-03-20,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"462",2019-03-20,"CHOQUE","MIERCOLES",2019,0,84
"463",2019-03-20,"INCENDIO","MIERCOLES",2019,0,1
"464",2019-03-20,"OTRO","MIERCOLES",2019,0,14
"465",2019-03-20,"VOLCAMIENTO","MIERCOLES",2019,0,4
"466",2019-03-21,"ATROPELLO","JUEVES",2019,0,13
"467",2019-03-21,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"468",2019-03-21,"CHOQUE","JUEVES",2019,0,84
"469",2019-03-21,"INCENDIO","JUEVES",2019,0,1
"470",2019-03-21,"OTRO","JUEVES",2019,0,14
"471",2019-03-22,"ATROPELLO","VIERNES",2019,0,13
"472",2019-03-22,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"473",2019-03-22,"CHOQUE","VIERNES",2019,0,88
"474",2019-03-22,"INCENDIO","VIERNES",2019,0,1
"475",2019-03-22,"OTRO","VIERNES",2019,0,14
"476",2019-03-22,"VOLCAMIENTO","VIERNES",2019,0,4
"477",2019-03-23,"ATROPELLO","SABADO",2019,0,12
"478",2019-03-23,"CAIDA_OCUPANTE","SABADO",2019,0,10
"479",2019-03-23,"CHOQUE","SABADO",2019,0,79
"480",2019-03-23,"INCENDIO","SABADO",2019,0,1
"481",2019-03-23,"OTRO","SABADO",2019,0,13
"482",2019-03-23,"VOLCAMIENTO","SABADO",2019,0,4
"483",2019-03-24,"ATROPELLO","DOMINGO",2019,0,8
"484",2019-03-24,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"485",2019-03-24,"CHOQUE","DOMINGO",2019,0,53
"486",2019-03-24,"INCENDIO","DOMINGO",2019,0,1
"487",2019-03-24,"OTRO","DOMINGO",2019,0,9
"488",2019-03-24,"VOLCAMIENTO","DOMINGO",2019,0,3
"489",2019-03-25,"VOLCAMIENTO","LUNES",2019,1,3
"490",2019-03-25,"OTRO","LUNES",2019,1,10
"491",2019-03-25,"INCENDIO","LUNES",2019,1,1
"492",2019-03-25,"ATROPELLO","LUNES",2019,1,10
"493",2019-03-25,"CAIDA_OCUPANTE","LUNES",2019,1,8
"494",2019-03-25,"CHOQUE","LUNES",2019,1,63
"495",2019-03-26,"ATROPELLO","MARTES",2019,0,13
"496",2019-03-26,"CAIDA_OCUPANTE","MARTES",2019,0,11
"497",2019-03-26,"CHOQUE","MARTES",2019,0,87
"498",2019-03-26,"INCENDIO","MARTES",2019,0,1
"499",2019-03-26,"OTRO","MARTES",2019,0,14
"500",2019-03-26,"VOLCAMIENTO","MARTES",2019,0,4
"501",2019-03-27,"ATROPELLO","MIERCOLES",2019,0,13
"502",2019-03-27,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"503",2019-03-27,"CHOQUE","MIERCOLES",2019,0,84
"504",2019-03-27,"INCENDIO","MIERCOLES",2019,0,1
"505",2019-03-27,"OTRO","MIERCOLES",2019,0,14
"506",2019-03-27,"VOLCAMIENTO","MIERCOLES",2019,0,4
"507",2019-03-28,"ATROPELLO","JUEVES",2019,0,13
"508",2019-03-28,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"509",2019-03-28,"CHOQUE","JUEVES",2019,0,84
"510",2019-03-28,"INCENDIO","JUEVES",2019,0,1
"511",2019-03-28,"OTRO","JUEVES",2019,0,14
"512",2019-03-28,"VOLCAMIENTO","JUEVES",2019,0,4
"513",2019-03-29,"ATROPELLO","VIERNES",2019,0,13
"514",2019-03-29,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"515",2019-03-29,"CHOQUE","VIERNES",2019,0,88
"516",2019-03-29,"INCENDIO","VIERNES",2019,0,1
"517",2019-03-29,"OTRO","VIERNES",2019,0,14
"518",2019-03-30,"ATROPELLO","SABADO",2019,0,12
"519",2019-03-30,"CAIDA_OCUPANTE","SABADO",2019,0,10
"520",2019-03-30,"CHOQUE","SABADO",2019,0,79
"521",2019-03-30,"INCENDIO","SABADO",2019,0,1
"522",2019-03-30,"OTRO","SABADO",2019,0,13
"523",2019-03-30,"VOLCAMIENTO","SABADO",2019,0,4
"524",2019-03-31,"ATROPELLO","DOMINGO",2019,0,8
"525",2019-03-31,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"526",2019-03-31,"CHOQUE","DOMINGO",2019,0,53
"527",2019-03-31,"INCENDIO","DOMINGO",2019,0,1
"528",2019-03-31,"OTRO","DOMINGO",2019,0,9
"529",2019-04-01,"ATROPELLO","LUNES",2019,0,12
"530",2019-04-01,"CAIDA_OCUPANTE","LUNES",2019,0,11
"531",2019-04-01,"CHOQUE","LUNES",2019,0,81
"532",2019-04-01,"INCENDIO","LUNES",2019,0,1
"533",2019-04-01,"OTRO","LUNES",2019,0,13
"534",2019-04-01,"VOLCAMIENTO","LUNES",2019,0,4
"535",2019-04-02,"ATROPELLO","MARTES",2019,0,13
"536",2019-04-02,"CAIDA_OCUPANTE","MARTES",2019,0,11
"537",2019-04-02,"CHOQUE","MARTES",2019,0,87
"538",2019-04-02,"INCENDIO","MARTES",2019,0,1
"539",2019-04-02,"OTRO","MARTES",2019,0,14
"540",2019-04-02,"VOLCAMIENTO","MARTES",2019,0,4
"541",2019-04-03,"ATROPELLO","MIERCOLES",2019,0,13
"542",2019-04-03,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"543",2019-04-03,"CHOQUE","MIERCOLES",2019,0,85
"544",2019-04-03,"INCENDIO","MIERCOLES",2019,0,1
"545",2019-04-03,"OTRO","MIERCOLES",2019,0,14
"546",2019-04-03,"VOLCAMIENTO","MIERCOLES",2019,0,4
"547",2019-04-04,"ATROPELLO","JUEVES",2019,0,13
"548",2019-04-04,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"549",2019-04-04,"CHOQUE","JUEVES",2019,0,84
"550",2019-04-04,"INCENDIO","JUEVES",2019,0,1
"551",2019-04-04,"OTRO","JUEVES",2019,0,14
"552",2019-04-04,"VOLCAMIENTO","JUEVES",2019,0,4
"553",2019-04-05,"ATROPELLO","VIERNES",2019,0,13
"554",2019-04-05,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"555",2019-04-05,"CHOQUE","VIERNES",2019,0,88
"556",2019-04-05,"INCENDIO","VIERNES",2019,0,1
"557",2019-04-05,"OTRO","VIERNES",2019,0,14
"558",2019-04-06,"ATROPELLO","SABADO",2019,0,12
"559",2019-04-06,"CAIDA_OCUPANTE","SABADO",2019,0,10
"560",2019-04-06,"CHOQUE","SABADO",2019,0,79
"561",2019-04-06,"INCENDIO","SABADO",2019,0,1
"562",2019-04-06,"OTRO","SABADO",2019,0,13
"563",2019-04-07,"ATROPELLO","DOMINGO",2019,0,8
"564",2019-04-07,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"565",2019-04-07,"CHOQUE","DOMINGO",2019,0,53
"566",2019-04-07,"INCENDIO","DOMINGO",2019,0,1
"567",2019-04-07,"OTRO","DOMINGO",2019,0,9
"568",2019-04-08,"ATROPELLO","LUNES",2019,0,12
"569",2019-04-08,"CAIDA_OCUPANTE","LUNES",2019,0,11
"570",2019-04-08,"CHOQUE","LUNES",2019,0,81
"571",2019-04-08,"INCENDIO","LUNES",2019,0,1
"572",2019-04-08,"OTRO","LUNES",2019,0,13
"573",2019-04-08,"VOLCAMIENTO","LUNES",2019,0,4
"574",2019-04-09,"ATROPELLO","MARTES",2019,0,13
"575",2019-04-09,"CAIDA_OCUPANTE","MARTES",2019,0,11
"576",2019-04-09,"CHOQUE","MARTES",2019,0,87
"577",2019-04-09,"INCENDIO","MARTES",2019,0,1
"578",2019-04-09,"OTRO","MARTES",2019,0,14
"579",2019-04-09,"VOLCAMIENTO","MARTES",2019,0,4
"580",2019-04-10,"ATROPELLO","MIERCOLES",2019,0,13
"581",2019-04-10,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"582",2019-04-10,"CHOQUE","MIERCOLES",2019,0,85
"583",2019-04-10,"INCENDIO","MIERCOLES",2019,0,1
"584",2019-04-10,"OTRO","MIERCOLES",2019,0,14
"585",2019-04-10,"VOLCAMIENTO","MIERCOLES",2019,0,4
"586",2019-04-11,"ATROPELLO","JUEVES",2019,0,13
"587",2019-04-11,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"588",2019-04-11,"CHOQUE","JUEVES",2019,0,84
"589",2019-04-11,"INCENDIO","JUEVES",2019,0,1
"590",2019-04-11,"OTRO","JUEVES",2019,0,14
"591",2019-04-11,"VOLCAMIENTO","JUEVES",2019,0,4
"592",2019-04-12,"ATROPELLO","VIERNES",2019,0,13
"593",2019-04-12,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"594",2019-04-12,"CHOQUE","VIERNES",2019,0,88
"595",2019-04-12,"INCENDIO","VIERNES",2019,0,1
"596",2019-04-12,"OTRO","VIERNES",2019,0,14
"597",2019-04-12,"VOLCAMIENTO","VIERNES",2019,0,4
"598",2019-04-13,"ATROPELLO","SABADO",2019,0,12
"599",2019-04-13,"CAIDA_OCUPANTE","SABADO",2019,0,10
"600",2019-04-13,"CHOQUE","SABADO",2019,0,79
"601",2019-04-13,"INCENDIO","SABADO",2019,0,1
"602",2019-04-13,"OTRO","SABADO",2019,0,13
"603",2019-04-13,"VOLCAMIENTO","SABADO",2019,0,4
"604",2019-04-14,"OTRO","DOMINGO",2019,1,7
"605",2019-04-14,"CAIDA_OCUPANTE","DOMINGO",2019,1,6
"606",2019-04-14,"INCENDIO","DOMINGO",2019,1,1
"607",2019-04-14,"ATROPELLO","DOMINGO",2019,1,6
"608",2019-04-14,"CHOQUE","DOMINGO",2019,1,42
"609",2019-04-14,"VOLCAMIENTO","DOMINGO",2019,1,2
"610",2019-04-15,"VOLCAMIENTO","LUNES",2019,1,3
"611",2019-04-15,"ATROPELLO","LUNES",2019,1,10
"612",2019-04-15,"OTRO","LUNES",2019,1,10
"613",2019-04-15,"INCENDIO","LUNES",2019,1,1
"614",2019-04-15,"CHOQUE","LUNES",2019,1,64
"615",2019-04-15,"CAIDA_OCUPANTE","LUNES",2019,1,8
"616",2019-04-16,"VOLCAMIENTO","MARTES",2019,1,3
"617",2019-04-16,"OTRO","MARTES",2019,1,11
"618",2019-04-16,"CAIDA_OCUPANTE","MARTES",2019,1,9
"619",2019-04-16,"INCENDIO","MARTES",2019,1,1
"620",2019-04-16,"ATROPELLO","MARTES",2019,1,10
"621",2019-04-16,"CHOQUE","MARTES",2019,1,68
"622",2019-04-17,"ATROPELLO","MIERCOLES",2019,1,10
"623",2019-04-17,"CAIDA_OCUPANTE","MIERCOLES",2019,1,9
"624",2019-04-17,"VOLCAMIENTO","MIERCOLES",2019,1,3
"625",2019-04-17,"INCENDIO","MIERCOLES",2019,1,1
"626",2019-04-17,"CHOQUE","MIERCOLES",2019,1,66
"627",2019-04-17,"OTRO","MIERCOLES",2019,1,11
"628",2019-04-18,"CHOQUE","JUEVES",2019,1,66
"629",2019-04-18,"INCENDIO","JUEVES",2019,1,1
"630",2019-04-18,"CAIDA_OCUPANTE","JUEVES",2019,1,9
"631",2019-04-18,"ATROPELLO","JUEVES",2019,1,10
"632",2019-04-18,"OTRO","JUEVES",2019,1,11
"633",2019-04-18,"VOLCAMIENTO","JUEVES",2019,1,3
"634",2019-04-19,"VOLCAMIENTO","VIERNES",2019,1,4
"635",2019-04-19,"OTRO","VIERNES",2019,1,11
"636",2019-04-19,"INCENDIO","VIERNES",2019,1,1
"637",2019-04-19,"CAIDA_OCUPANTE","VIERNES",2019,1,9
"638",2019-04-19,"CHOQUE","VIERNES",2019,1,69
"639",2019-04-19,"ATROPELLO","VIERNES",2019,1,10
"640",2019-04-20,"CHOQUE","SABADO",2019,1,62
"641",2019-04-20,"CAIDA_OCUPANTE","SABADO",2019,1,8
"642",2019-04-20,"INCENDIO","SABADO",2019,1,1
"643",2019-04-20,"ATROPELLO","SABADO",2019,1,9
"644",2019-04-20,"OTRO","SABADO",2019,1,10
"645",2019-04-20,"VOLCAMIENTO","SABADO",2019,1,3
"646",2019-04-21,"ATROPELLO","DOMINGO",2019,0,8
"647",2019-04-21,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"648",2019-04-21,"CHOQUE","DOMINGO",2019,0,53
"649",2019-04-21,"INCENDIO","DOMINGO",2019,0,1
"650",2019-04-21,"OTRO","DOMINGO",2019,0,9
"651",2019-04-21,"VOLCAMIENTO","DOMINGO",2019,0,3
"652",2019-04-22,"ATROPELLO","LUNES",2019,0,12
"653",2019-04-22,"CAIDA_OCUPANTE","LUNES",2019,0,11
"654",2019-04-22,"CHOQUE","LUNES",2019,0,82
"655",2019-04-22,"INCENDIO","LUNES",2019,0,1
"656",2019-04-22,"OTRO","LUNES",2019,0,13
"657",2019-04-22,"VOLCAMIENTO","LUNES",2019,0,4
"658",2019-04-23,"ATROPELLO","MARTES",2019,0,13
"659",2019-04-23,"CAIDA_OCUPANTE","MARTES",2019,0,11
"660",2019-04-23,"CHOQUE","MARTES",2019,0,87
"661",2019-04-23,"INCENDIO","MARTES",2019,0,1
"662",2019-04-23,"OTRO","MARTES",2019,0,14
"663",2019-04-23,"VOLCAMIENTO","MARTES",2019,0,4
"664",2019-04-24,"ATROPELLO","MIERCOLES",2019,0,13
"665",2019-04-24,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"666",2019-04-24,"CHOQUE","MIERCOLES",2019,0,85
"667",2019-04-24,"INCENDIO","MIERCOLES",2019,0,1
"668",2019-04-24,"OTRO","MIERCOLES",2019,0,14
"669",2019-04-24,"VOLCAMIENTO","MIERCOLES",2019,0,4
"670",2019-04-25,"ATROPELLO","JUEVES",2019,0,13
"671",2019-04-25,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"672",2019-04-25,"CHOQUE","JUEVES",2019,0,84
"673",2019-04-25,"INCENDIO","JUEVES",2019,0,1
"674",2019-04-25,"OTRO","JUEVES",2019,0,14
"675",2019-04-26,"ATROPELLO","VIERNES",2019,0,13
"676",2019-04-26,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"677",2019-04-26,"CHOQUE","VIERNES",2019,0,89
"678",2019-04-26,"INCENDIO","VIERNES",2019,0,1
"679",2019-04-26,"OTRO","VIERNES",2019,0,14
"680",2019-04-26,"VOLCAMIENTO","VIERNES",2019,0,4
"681",2019-04-27,"ATROPELLO","SABADO",2019,0,12
"682",2019-04-27,"CAIDA_OCUPANTE","SABADO",2019,0,10
"683",2019-04-27,"CHOQUE","SABADO",2019,0,80
"684",2019-04-27,"INCENDIO","SABADO",2019,0,1
"685",2019-04-27,"OTRO","SABADO",2019,0,13
"686",2019-04-27,"VOLCAMIENTO","SABADO",2019,0,4
"687",2019-04-28,"ATROPELLO","DOMINGO",2019,0,8
"688",2019-04-28,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"689",2019-04-28,"CHOQUE","DOMINGO",2019,0,53
"690",2019-04-28,"INCENDIO","DOMINGO",2019,0,1
"691",2019-04-28,"OTRO","DOMINGO",2019,0,9
"692",2019-04-28,"VOLCAMIENTO","DOMINGO",2019,0,3
"693",2019-04-29,"ATROPELLO","LUNES",2019,0,12
"694",2019-04-29,"CAIDA_OCUPANTE","LUNES",2019,0,11
"695",2019-04-29,"CHOQUE","LUNES",2019,0,82
"696",2019-04-29,"INCENDIO","LUNES",2019,0,1
"697",2019-04-29,"OTRO","LUNES",2019,0,13
"698",2019-04-29,"VOLCAMIENTO","LUNES",2019,0,4
"699",2019-04-30,"ATROPELLO","MARTES",2019,0,13
"700",2019-04-30,"CAIDA_OCUPANTE","MARTES",2019,0,11
"701",2019-04-30,"CHOQUE","MARTES",2019,0,87
"702",2019-04-30,"INCENDIO","MARTES",2019,0,1
"703",2019-04-30,"OTRO","MARTES",2019,0,14
"704",2019-04-30,"VOLCAMIENTO","MARTES",2019,0,4
"705",2019-05-01,"ATROPELLO","MIERCOLES",2019,1,10
"706",2019-05-01,"CAIDA_OCUPANTE","MIERCOLES",2019,1,9
"707",2019-05-01,"CHOQUE","MIERCOLES",2019,1,66
"708",2019-05-01,"INCENDIO","MIERCOLES",2019,1,1
"709",2019-05-01,"VOLCAMIENTO","MIERCOLES",2019,1,3
"710",2019-05-01,"OTRO","MIERCOLES",2019,1,11
"711",2019-05-02,"ATROPELLO","JUEVES",2019,0,13
"712",2019-05-02,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"713",2019-05-02,"CHOQUE","JUEVES",2019,0,85
"714",2019-05-02,"INCENDIO","JUEVES",2019,0,1
"715",2019-05-02,"OTRO","JUEVES",2019,0,14
"716",2019-05-02,"VOLCAMIENTO","JUEVES",2019,0,4
"717",2019-05-03,"ATROPELLO","VIERNES",2019,0,13
"718",2019-05-03,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"719",2019-05-03,"CHOQUE","VIERNES",2019,0,89
"720",2019-05-03,"INCENDIO","VIERNES",2019,0,1
"721",2019-05-03,"OTRO","VIERNES",2019,0,14
"722",2019-05-03,"VOLCAMIENTO","VIERNES",2019,0,4
"723",2019-05-04,"ATROPELLO","SABADO",2019,0,12
"724",2019-05-04,"CAIDA_OCUPANTE","SABADO",2019,0,11
"725",2019-05-04,"CHOQUE","SABADO",2019,0,80
"726",2019-05-04,"INCENDIO","SABADO",2019,0,1
"727",2019-05-04,"OTRO","SABADO",2019,0,13
"728",2019-05-04,"VOLCAMIENTO","SABADO",2019,0,4
"729",2019-05-05,"CHOQUE","DOMINGO",2019,0,53
"730",2019-05-05,"INCENDIO","DOMINGO",2019,0,1
"731",2019-05-05,"OTRO","DOMINGO",2019,0,9
"732",2019-05-05,"ATROPELLO","DOMINGO",2019,0,8
"733",2019-05-05,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"734",2019-05-06,"ATROPELLO","LUNES",2019,0,12
"735",2019-05-06,"CAIDA_OCUPANTE","LUNES",2019,0,11
"736",2019-05-06,"CHOQUE","LUNES",2019,0,82
"737",2019-05-06,"INCENDIO","LUNES",2019,0,1
"738",2019-05-06,"OTRO","LUNES",2019,0,13
"739",2019-05-06,"VOLCAMIENTO","LUNES",2019,0,4
"740",2019-05-07,"ATROPELLO","MARTES",2019,0,13
"741",2019-05-07,"CAIDA_OCUPANTE","MARTES",2019,0,12
"742",2019-05-07,"CHOQUE","MARTES",2019,0,87
"743",2019-05-07,"INCENDIO","MARTES",2019,0,1
"744",2019-05-07,"OTRO","MARTES",2019,0,14
"745",2019-05-07,"VOLCAMIENTO","MARTES",2019,0,4
"746",2019-05-08,"ATROPELLO","MIERCOLES",2019,0,13
"747",2019-05-08,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"748",2019-05-08,"CHOQUE","MIERCOLES",2019,0,85
"749",2019-05-08,"INCENDIO","MIERCOLES",2019,0,1
"750",2019-05-08,"OTRO","MIERCOLES",2019,0,14
"751",2019-05-08,"VOLCAMIENTO","MIERCOLES",2019,0,4
"752",2019-05-09,"ATROPELLO","JUEVES",2019,0,13
"753",2019-05-09,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"754",2019-05-09,"CHOQUE","JUEVES",2019,0,85
"755",2019-05-09,"INCENDIO","JUEVES",2019,0,1
"756",2019-05-09,"OTRO","JUEVES",2019,0,14
"757",2019-05-09,"VOLCAMIENTO","JUEVES",2019,0,4
"758",2019-05-10,"ATROPELLO","VIERNES",2019,0,13
"759",2019-05-10,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"760",2019-05-10,"CHOQUE","VIERNES",2019,0,89
"761",2019-05-10,"INCENDIO","VIERNES",2019,0,1
"762",2019-05-10,"OTRO","VIERNES",2019,0,14
"763",2019-05-10,"VOLCAMIENTO","VIERNES",2019,0,4
"764",2019-05-11,"ATROPELLO","SABADO",2019,0,12
"765",2019-05-11,"CAIDA_OCUPANTE","SABADO",2019,0,11
"766",2019-05-11,"CHOQUE","SABADO",2019,0,80
"767",2019-05-11,"INCENDIO","SABADO",2019,0,1
"768",2019-05-11,"OTRO","SABADO",2019,0,13
"769",2019-05-11,"VOLCAMIENTO","SABADO",2019,0,4
"770",2019-05-12,"CAIDA_OCUPANTE","DOMINGO",2019,1,6
"771",2019-05-12,"VOLCAMIENTO","DOMINGO",2019,1,2
"772",2019-05-12,"INCENDIO","DOMINGO",2019,1,1
"773",2019-05-12,"ATROPELLO","DOMINGO",2019,1,6
"774",2019-05-12,"CHOQUE","DOMINGO",2019,1,42
"775",2019-05-12,"OTRO","DOMINGO",2019,1,7
"776",2019-05-13,"ATROPELLO","LUNES",2019,0,12
"777",2019-05-13,"CAIDA_OCUPANTE","LUNES",2019,0,11
"778",2019-05-13,"CHOQUE","LUNES",2019,0,82
"779",2019-05-13,"INCENDIO","LUNES",2019,0,1
"780",2019-05-13,"OTRO","LUNES",2019,0,13
"781",2019-05-13,"VOLCAMIENTO","LUNES",2019,0,4
"782",2019-05-14,"ATROPELLO","MARTES",2019,0,13
"783",2019-05-14,"CAIDA_OCUPANTE","MARTES",2019,0,12
"784",2019-05-14,"CHOQUE","MARTES",2019,0,87
"785",2019-05-14,"INCENDIO","MARTES",2019,0,1
"786",2019-05-14,"OTRO","MARTES",2019,0,14
"787",2019-05-14,"VOLCAMIENTO","MARTES",2019,0,4
"788",2019-05-15,"ATROPELLO","MIERCOLES",2019,0,13
"789",2019-05-15,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"790",2019-05-15,"CHOQUE","MIERCOLES",2019,0,85
"791",2019-05-15,"INCENDIO","MIERCOLES",2019,0,1
"792",2019-05-15,"OTRO","MIERCOLES",2019,0,14
"793",2019-05-15,"VOLCAMIENTO","MIERCOLES",2019,0,4
"794",2019-05-16,"ATROPELLO","JUEVES",2019,0,13
"795",2019-05-16,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"796",2019-05-16,"CHOQUE","JUEVES",2019,0,85
"797",2019-05-16,"INCENDIO","JUEVES",2019,0,1
"798",2019-05-16,"OTRO","JUEVES",2019,0,14
"799",2019-05-16,"VOLCAMIENTO","JUEVES",2019,0,4
"800",2019-05-17,"ATROPELLO","VIERNES",2019,0,13
"801",2019-05-17,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"802",2019-05-17,"CHOQUE","VIERNES",2019,0,89
"803",2019-05-17,"INCENDIO","VIERNES",2019,0,1
"804",2019-05-17,"OTRO","VIERNES",2019,0,14
"805",2019-05-17,"VOLCAMIENTO","VIERNES",2019,0,4
"806",2019-05-18,"ATROPELLO","SABADO",2019,0,12
"807",2019-05-18,"CAIDA_OCUPANTE","SABADO",2019,0,11
"808",2019-05-18,"CHOQUE","SABADO",2019,0,80
"809",2019-05-18,"INCENDIO","SABADO",2019,0,1
"810",2019-05-18,"OTRO","SABADO",2019,0,13
"811",2019-05-18,"VOLCAMIENTO","SABADO",2019,0,4
"812",2019-05-19,"ATROPELLO","DOMINGO",2019,0,8
"813",2019-05-19,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"814",2019-05-19,"CHOQUE","DOMINGO",2019,0,54
"815",2019-05-19,"INCENDIO","DOMINGO",2019,0,1
"816",2019-05-19,"OTRO","DOMINGO",2019,0,9
"817",2019-05-19,"VOLCAMIENTO","DOMINGO",2019,0,3
"818",2019-05-20,"ATROPELLO","LUNES",2019,0,12
"819",2019-05-20,"CAIDA_OCUPANTE","LUNES",2019,0,11
"820",2019-05-20,"CHOQUE","LUNES",2019,0,82
"821",2019-05-20,"INCENDIO","LUNES",2019,0,1
"822",2019-05-20,"OTRO","LUNES",2019,0,13
"823",2019-05-20,"VOLCAMIENTO","LUNES",2019,0,4
"824",2019-05-21,"ATROPELLO","MARTES",2019,0,13
"825",2019-05-21,"CAIDA_OCUPANTE","MARTES",2019,0,12
"826",2019-05-21,"CHOQUE","MARTES",2019,0,87
"827",2019-05-21,"INCENDIO","MARTES",2019,0,1
"828",2019-05-21,"OTRO","MARTES",2019,0,14
"829",2019-05-21,"VOLCAMIENTO","MARTES",2019,0,4
"830",2019-05-22,"ATROPELLO","MIERCOLES",2019,0,13
"831",2019-05-22,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"832",2019-05-22,"CHOQUE","MIERCOLES",2019,0,85
"833",2019-05-22,"INCENDIO","MIERCOLES",2019,0,1
"834",2019-05-22,"OTRO","MIERCOLES",2019,0,14
"835",2019-05-22,"VOLCAMIENTO","MIERCOLES",2019,0,4
"836",2019-05-23,"ATROPELLO","JUEVES",2019,0,13
"837",2019-05-23,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"838",2019-05-23,"CHOQUE","JUEVES",2019,0,85
"839",2019-05-23,"INCENDIO","JUEVES",2019,0,1
"840",2019-05-23,"OTRO","JUEVES",2019,0,14
"841",2019-05-23,"VOLCAMIENTO","JUEVES",2019,0,4
"842",2019-05-24,"ATROPELLO","VIERNES",2019,0,13
"843",2019-05-24,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"844",2019-05-24,"CHOQUE","VIERNES",2019,0,89
"845",2019-05-24,"INCENDIO","VIERNES",2019,0,1
"846",2019-05-24,"OTRO","VIERNES",2019,0,14
"847",2019-05-24,"VOLCAMIENTO","VIERNES",2019,0,5
